"datetime","ercot_electricity_demand"
1546207200,41767
1546210800,39847
1546214400,38250
1546218000,37378
1546221600,36996
1546225200,37092
1546228800,38002
1546232400,39547
1546236000,41374
1546239600,42794
1546243200,43410
1546246800,43641
1546250400,42947
1546254000,41706
1546257600,40129
1546261200,38619
1546264800,37330
1546268400,36524
1546272000,36569
1546275600,38437
1546279200,40401
1546282800,39802
1546286400,39078
1546290000,38535
1546293600,37851
1546297200,37371
